iter	Weibull_scale_IR(1.1)	Weibull_scale_IR(1.2)	Weibull_scale_SR(2.1)	Weibull_scale_SR(2.2)	Weibull_scale_ER(3.1)	Weibull_slope_ER(3.1)	Weibull_scale_ER(3.2)	Weibull_slope_ER(3.2)	LnPrior	LnData	LnPosterior
1076	0.127443	0.162419	2.64326	3.03193	2.70391	1.81877	3.02089	1.90189	-1.271388e+001	-1.257411e+002	-1.384549e+002
1077	0.145284	0.162419	2.64326	3.03193	2.70391	1.81877	3.02089	1.90189	-1.271388e+001	-1.230493e+002	-1.357632e+002
1078	0.145284	0.162474	2.64326	3.03193	2.70391	1.81877	3.02089	1.90189	-1.271388e+001	-1.230470e+002	-1.357609e+002
1079	0.182467	0.162474	2.64326	3.03193	2.7653	1.85213	3.02089	1.90189	-1.271388e+001	-1.230767e+002	-1.357906e+002
1080	0.163723	0.162474	2.64326	3.03193	2.7653	1.85213	3.02089	1.90189	-1.271388e+001	-1.223182e+002	-1.350321e+002
1081	0.163723	0.162474	2.95851	3.00198	2.7653	1.85213	3.02089	1.90189	-1.271388e+001	-1.226611e+002	-1.353750e+002
1082	0.163723	0.157467	2.82153	3.00198	2.7653	1.87519	3.02089	1.68024	-1.271388e+001	-1.222380e+002	-1.349519e+002
1083	0.136545	0.155967	2.82153	3.00198	2.7653	1.91296	3.02089	1.68024	-1.271388e+001	-1.247568e+002	-1.374707e+002
1084	0.151594	0.165072	2.82153	3.00198	2.7653	1.91296	3.20983	1.64303	-1.271388e+001	-1.224638e+002	-1.351777e+002
1085	0.167625	0.165072	2.82153	3.48549	2.7653	1.91296	3.20983	1.64303	-1.271388e+001	-1.235756e+002	-1.362895e+002
1086	0.167625	0.165072	2.75884	3.48549	2.7653	1.91296	3.20983	1.64303	-1.271388e+001	-1.235210e+002	-1.362348e+002
1087	0.167625	0.194911	2.75884	2.5968	2.7653	1.97102	3.20983	1.64303	-1.271388e+001	-1.261247e+002	-1.388386e+002
1088	0.167625	0.156245	2.75884	2.5968	2.7653	1.88364	3.20983	1.64303	-1.271388e+001	-1.240811e+002	-1.367950e+002
1089	0.167625	0.166887	2.75884	2.47032	2.7653	1.88364	3.20983	1.64303	-1.271388e+001	-1.249181e+002	-1.376320e+002
1090	0.167625	0.166887	2.75884	3.20077	2.7653	1.88364	3.20983	1.64303	-1.271388e+001	-1.218120e+002	-1.345259e+002
1091	0.154525	0.166887	2.75884	3.04583	2.7653	1.75643	3.20983	1.64303	-1.271388e+001	-1.213096e+002	-1.340235e+002
1092	0.140466	0.166887	2.75884	3.04583	2.7653	1.75643	3.20983	1.64303	-1.271388e+001	-1.225126e+002	-1.352265e+002
1093	0.181887	0.158794	2.75884	2.95626	2.7653	1.75643	3.20983	1.55304	-1.271388e+001	-1.231440e+002	-1.358579e+002
1094	0.148648	0.186062	2.58385	2.95626	2.63715	1.90833	3.20983	1.55304	-1.271388e+001	-1.237459e+002	-1.364598e+002
1095	0.148648	0.193363	2.53953	3.3528	2.63715	2.06355	3.20983	1.55304	-1.271388e+001	-1.267839e+002	-1.394978e+002
1096	0.187763	0.178319	2.48109	3.3528	2.63715	1.93351	3.20983	1.49938	-1.271388e+001	-1.263543e+002	-1.390682e+002
1097	0.133539	0.178319	2.48109	3.00306	2.63715	1.93351	3.20983	1.49938	-1.271388e+001	-1.268406e+002	-1.395545e+002
1098	0.133539	0.178319	3.08011	3.00306	2.63715	1.93351	3.20983	1.56836	-1.271388e+001	-1.257885e+002	-1.385024e+002
1099	0.133539	0.172471	3.08011	2.78646	2.63715	1.93351	3.20983	1.56836	-1.271388e+001	-1.262940e+002	-1.390079e+002
1100	0.167177	0.18156	3.08011	3.6741	2.63715	1.93351	3.20983	1.56836	-1.271388e+001	-1.264411e+002	-1.391550e+002
1101	0.167177	0.174342	3.08011	3.6741	2.63715	1.95913	3.20983	1.56836	-1.271388e+001	-1.263903e+002	-1.391042e+002
1102	0.167177	0.15308	3.08011	2.63255	2.63715	1.88929	3.20983	1.56836	-1.271388e+001	-1.255262e+002	-1.382400e+002
1103	0.167177	0.159711	3.227	2.63255	2.63715	1.74697	3.20983	1.76029	-1.271388e+001	-1.266753e+002	-1.393892e+002
1104	0.167177	0.159711	3.227	2.63255	2.63715	1.83752	3.20983	1.76029	-1.271388e+001	-1.259866e+002	-1.387005e+002
1105	0.167177	0.149809	3.227	2.63255	2.54326	1.83752	3.21361	1.71085	-1.271388e+001	-1.272997e+002	-1.400136e+002
1106	0.167177	0.156721	3.227	3.26471	2.54326	1.83752	3.21361	1.71085	-1.271388e+001	-1.253993e+002	-1.381132e+002
1107	0.167177	0.156721	3.49973	3.26471	2.54326	1.83342	3.21361	1.71085	-1.271388e+001	-1.282129e+002	-1.409268e+002
1108	0.167177	0.156721	3.49973	3.12431	2.54326	1.83986	3.07244	1.71085	-1.271388e+001	-1.275114e+002	-1.402253e+002
1109	0.157505	0.187039	3.49973	3.12431	2.54326	1.83986	2.89496	1.71085	-1.271388e+001	-1.288735e+002	-1.415873e+002
1110	0.157505	0.187039	3.49973	3.12431	2.54326	1.83986	2.89496	1.71085	-1.271388e+001	-1.288735e+002	-1.415873e+002
1111	0.158395	0.187039	2.43714	3.12431	2.54326	2.06391	2.89496	1.83651	-1.271388e+001	-1.238787e+002	-1.365926e+002
1112	0.158395	0.18778	2.95889	3.12431	2.54326	2.06391	2.91768	1.73008	-1.271388e+001	-1.239625e+002	-1.366763e+002
1113	0.158395	0.155965	2.95889	3.12431	2.54326	2.06391	2.91768	1.73008	-1.271388e+001	-1.239009e+002	-1.366148e+002
1114	0.149722	0.156794	2.95889	3.12431	2.54326	2.06391	2.91768	1.73008	-1.271388e+001	-1.242743e+002	-1.369882e+002
1115	0.161892	0.177865	2.95889	3.12431	2.65894	2.06391	2.91768	1.73008	-1.271388e+001	-1.243338e+002	-1.370477e+002
1116	0.161892	0.171337	2.95889	3.12431	2.65894	2.06391	3.0681	1.73008	-1.271388e+001	-1.234813e+002	-1.361952e+002
1117	0.161892	0.192389	2.95889	3.12431	2.32631	2.06391	3.27981	1.73008	-1.271388e+001	-1.265482e+002	-1.392621e+002
1118	0.156978	0.192389	2.83749	3.12431	2.32631	2.06391	3.27981	1.73008	-1.271388e+001	-1.263088e+002	-1.390226e+002
1119	0.134553	0.182668	2.83749	3.12431	2.32631	2.06391	3.27981	1.73008	-1.271388e+001	-1.277707e+002	-1.404846e+002
1120	0.12433	0.182668	2.83749	2.73289	2.32631	2.16723	3.27981	1.73008	-1.271388e+001	-1.303093e+002	-1.430231e+002
1121	0.15746	0.182668	2.4365	2.73289	2.32631	2.16644	3.27981	1.80475	-1.271388e+001	-1.286165e+002	-1.413303e+002
1122	0.15746	0.142776	2.4365	2.73289	2.32631	2.16644	3.27981	1.75533	-1.271388e+001	-1.292392e+002	-1.419531e+002
1123	0.15746	0.173641	2.4365	2.83773	2.32631	2.16644	3.27981	1.67961	-1.271388e+001	-1.257463e+002	-1.384602e+002
1124	0.170716	0.173641	3.08236	2.83773	2.54123	1.98697	3.27981	1.67961	-1.271388e+001	-1.237344e+002	-1.364483e+002
1125	0.170716	0.173641	3.08236	2.83773	2.54123	1.98697	3.06016	1.67961	-1.271388e+001	-1.234557e+002	-1.361696e+002
1126	0.147891	0.173641	3.08236	2.83773	2.54123	1.98697	3.06016	1.67961	-1.271388e+001	-1.240082e+002	-1.367221e+002
1127	0.180864	0.173764	2.84369	3.27329	2.54123	1.98673	3.06016	1.67961	-1.271388e+001	-1.230219e+002	-1.357358e+002
1128	0.16007	0.173764	2.84369	3.27329	2.54123	2.00906	3.06016	1.67961	-1.271388e+001	-1.225106e+002	-1.352245e+002
1129	0.16007	0.173764	2.84369	3.27329	2.54123	2.00906	3.06016	1.71263	-1.271388e+001	-1.222730e+002	-1.349869e+002
1130	0.16007	0.173764	2.84369	3.27329	2.54123	2.00906	3.06016	1.71263	-1.271388e+001	-1.222730e+002	-1.349869e+002
1131	0.16007	0.182483	2.84369	3.27329	2.54123	1.87182	3.22086	1.71263	-1.271388e+001	-1.230451e+002	-1.357590e+002
1132	0.16007	0.172804	2.8432	3.27329	2.54123	1.87182	3.22086	1.53592	-1.271388e+001	-1.238004e+002	-1.365143e+002
1133	0.16007	0.162092	2.8432	3.07242	2.54123	1.87182	3.22086	1.68129	-1.271388e+001	-1.223952e+002	-1.351091e+002
1134	0.16007	0.179714	2.8432	2.89378	2.54123	1.87182	3.22086	1.68129	-1.271388e+001	-1.225910e+002	-1.353049e+002
1135	0.16007	0.179714	2.8432	2.89378	2.54123	1.82235	3.22086	1.68129	-1.271388e+001	-1.230310e+002	-1.357449e+002
1136	0.16007	0.179714	2.8432	3.26838	2.69086	1.70233	3.22086	1.68129	-1.271388e+001	-1.226631e+002	-1.353770e+002
1137	0.165678	0.172125	2.8432	3.26838	2.69086	1.70233	3.22086	1.68129	-1.271388e+001	-1.224639e+002	-1.351778e+002
1138	0.14001	0.172125	2.8432	3.26838	2.69086	1.8804	3.22086	1.57846	-1.271388e+001	-1.237289e+002	-1.364428e+002
1139	0.194524	0.193021	2.8432	3.26838	2.69086	1.8804	3.22086	1.57846	-1.271388e+001	-1.252989e+002	-1.380128e+002
1140	0.194524	0.163853	2.8432	3.26838	2.69086	1.8804	3.22086	1.57846	-1.271388e+001	-1.243745e+002	-1.370884e+002
1141	0.186587	0.163853	2.8432	3.26838	2.69086	1.73779	3.22086	1.93604	-1.271388e+001	-1.288197e+002	-1.415336e+002
1142	0.186587	0.163853	2.8432	3.26838	2.69086	1.73779	3.22086	1.8952	-1.271388e+001	-1.272683e+002	-1.399822e+002
1143	0.143676	0.163853	2.8432	3.26838	2.76109	1.70966	2.81178	1.8952	-1.271388e+001	-1.230847e+002	-1.357986e+002
1144	0.143676	0.163853	3.01291	3.24391	2.76109	1.75277	2.81178	1.8952	-1.271388e+001	-1.233456e+002	-1.360595e+002
1145	0.172803	0.174995	3.03347	2.76573	2.76109	1.75277	2.81178	1.8952	-1.271388e+001	-1.229260e+002	-1.356398e+002
1146	0.181929	0.174995	2.43736	2.76573	2.76109	1.70063	2.81178	1.8952	-1.271388e+001	-1.240141e+002	-1.367280e+002
1147	0.181929	0.174995	2.94522	2.76573	2.76109	1.70272	2.81178	1.96207	-1.271388e+001	-1.235165e+002	-1.362304e+002
1148	0.181929	0.155542	2.94522	3.11006	2.91098	1.57534	2.81178	1.96207	-1.271388e+001	-1.238109e+002	-1.365248e+002
1149	0.140005	0.155542	2.94522	3.11006	3.17657	1.57534	2.81178	1.81743	-1.271388e+001	-1.251302e+002	-1.378440e+002
1150	0.182743	0.155542	2.94522	3.11006	3.17657	1.50637	2.83561	1.81743	-1.271388e+001	-1.242397e+002	-1.369536e+002
1151	0.182743	0.155542	2.94522	3.11006	3.17657	1.52004	2.83561	1.86609	-1.271388e+001	-1.239073e+002	-1.366212e+002
1152	0.170939	0.170046	2.94522	3.11006	3.17657	1.52004	2.83561	1.86609	-1.271388e+001	-1.226504e+002	-1.353643e+002
1153	0.170939	0.188689	2.94522	3.11006	3.17657	1.52004	2.83561	1.86609	-1.271388e+001	-1.233318e+002	-1.360457e+002
1154	0.174768	0.192453	2.94522	3.11006	3.17657	1.52004	2.85522	1.86609	-1.271388e+001	-1.237016e+002	-1.364155e+002
1155	0.174768	0.192453	2.77229	2.85666	3.17657	1.52004	2.85522	1.86609	-1.271388e+001	-1.236418e+002	-1.363557e+002
1156	0.174768	0.184035	2.77229	2.85666	3.17657	1.52004	2.85522	1.86609	-1.271388e+001	-1.230210e+002	-1.357349e+002
1157	0.174768	0.184035	2.77229	2.9836	3.17657	1.42206	2.85522	1.86609	-1.271388e+001	-1.237343e+002	-1.364482e+002
1158	0.192445	0.169589	2.87427	2.9836	3.17657	1.42206	2.85522	1.79704	-1.271388e+001	-1.253724e+002	-1.380862e+002
1159	0.1865	0.189255	2.87427	2.9836	3.33871	1.42206	2.99728	1.79704	-1.271388e+001	-1.249179e+002	-1.376317e+002
1160	0.170644	0.164784	2.87427	2.9836	3.33871	1.42206	2.99728	1.79704	-1.271388e+001	-1.232691e+002	-1.359830e+002
1161	0.170644	0.190843	2.87427	3.27953	3.16014	1.42206	2.99728	1.79704	-1.271388e+001	-1.243751e+002	-1.370890e+002
1162	0.170644	0.186156	2.87427	2.7618	3.16014	1.42206	2.99728	1.79704	-1.271388e+001	-1.243675e+002	-1.370814e+002
1163	0.170644	0.186156	2.87427	2.7618	3.16014	1.4641	2.99728	1.79704	-1.271388e+001	-1.237323e+002	-1.364462e+002
1164	0.154333	0.15942	2.42317	2.7618	3.24875	1.4641	2.99728	1.79704	-1.271388e+001	-1.247310e+002	-1.374449e+002
1165	0.154333	0.15942	2.42317	3.3948	3.24875	1.4641	2.99728	1.79704	-1.271388e+001	-1.249085e+002	-1.376224e+002
1166	0.174058	0.180798	2.79869	3.52675	3.24875	1.56864	3.01886	1.72835	-1.271388e+001	-1.247249e+002	-1.374388e+002
1167	0.174058	0.180798	2.79869	3.40777	2.73916	1.75728	3.01886	1.72835	-1.271388e+001	-1.224456e+002	-1.351595e+002
1168	0.174058	0.180798	2.79869	2.93937	2.73916	1.7071	3.01886	1.8716	-1.271388e+001	-1.223556e+002	-1.350695e+002
1169	0.174058	0.180798	2.40769	2.93937	2.78129	1.7071	3.01886	1.8716	-1.271388e+001	-1.232891e+002	-1.360030e+002
1170	0.174058	0.148201	2.40769	2.93937	2.78129	1.7071	3.25192	1.73593	-1.271388e+001	-1.247166e+002	-1.374304e+002
1171	0.174058	0.14681	2.40769	2.93937	2.78129	1.91307	3.25192	1.80003	-1.271388e+001	-1.269079e+002	-1.396218e+002
1172	0.174058	0.1565	3.08403	2.93937	2.78129	1.91307	3.25192	1.70041	-1.271388e+001	-1.242592e+002	-1.369731e+002
1173	0.174058	0.146293	3.08403	2.93937	2.78129	1.90195	3.08424	1.70041	-1.271388e+001	-1.246617e+002	-1.373755e+002
1174	0.174058	0.169002	2.59439	3.09217	2.78129	2.01859	3.4435	1.5428	-1.271388e+001	-1.256893e+002	-1.384032e+002
1175	0.179349	0.169002	2.59439	2.90979	2.5071	2.01859	3.4435	1.5428	-1.271388e+001	-1.239368e+002	-1.366507e+002
1176	0.179349	0.169002	2.59439	2.90979	2.5071	2.01859	3.39001	1.62589	-1.271388e+001	-1.237837e+002	-1.364976e+002
1177	0.169105	0.165141	2.59439	2.90979	2.5071	2.01859	3.26767	1.62589	-1.271388e+001	-1.227756e+002	-1.354895e+002
1178	0.143292	0.182138	2.59439	2.90979	2.5071	1.95214	3.12506	1.66781	-1.271388e+001	-1.237696e+002	-1.364835e+002
1179	0.143292	0.176622	2.59439	2.98725	2.5071	1.88769	3.12506	1.77402	-1.271388e+001	-1.238455e+002	-1.365594e+002
1180	0.167917	0.186583	2.59439	2.98725	2.5071	1.81736	2.97492	1.89752	-1.271388e+001	-1.242761e+002	-1.369900e+002
1181	0.167917	0.186583	2.3963	3.1507	2.5071	1.81736	2.97492	1.89752	-1.271388e+001	-1.253989e+002	-1.381128e+002
1182	0.167917	0.15938	2.87928	3.1507	2.5071	1.9465	2.97492	1.89752	-1.271388e+001	-1.229970e+002	-1.357109e+002
1183	0.167917	0.15938	2.87928	3.1507	2.5071	1.86629	2.97492	1.89752	-1.271388e+001	-1.234968e+002	-1.362107e+002
1184	0.167917	0.164675	2.91556	2.94829	2.47449	1.86629	2.97492	1.89752	-1.271388e+001	-1.239252e+002	-1.366391e+002
1185	0.167917	0.185436	2.91556	2.94829	2.47449	2.12149	2.97492	1.8783	-1.271388e+001	-1.237041e+002	-1.364179e+002
1186	0.167917	0.154465	2.91556	2.94829	2.47449	2.12149	2.97492	1.8783	-1.271388e+001	-1.239191e+002	-1.366330e+002
1187	0.149688	0.159232	2.91556	2.94829	2.47449	2.11574	2.97492	1.8783	-1.271388e+001	-1.240140e+002	-1.367279e+002
1188	0.136662	0.159232	2.91556	2.94829	2.47449	1.88699	2.90961	1.8783	-1.271388e+001	-1.254479e+002	-1.381618e+002
1189	0.155685	0.159232	2.91556	2.94829	2.47449	1.88699	2.90961	1.8783	-1.271388e+001	-1.236730e+002	-1.363869e+002
1190	0.155685	0.158738	2.85123	2.94829	2.56957	1.88699	2.90961	1.8783	-1.271388e+001	-1.223296e+002	-1.350435e+002
1191	0.155685	0.158738	2.85123	3.06031	2.56957	1.88699	2.90961	1.8783	-1.271388e+001	-1.222356e+002	-1.349495e+002
1192	0.164627	0.158738	2.85123	3.06031	2.59172	1.88699	2.90961	1.8783	-1.271388e+001	-1.218957e+002	-1.346096e+002
1193	0.164627	0.158738	2.85123	3.06031	2.7558	1.88699	2.90961	1.8783	-1.271388e+001	-1.218900e+002	-1.346039e+002
1194	0.164627	0.158738	2.60411	3.06031	2.7558	1.88525	2.90961	1.8783	-1.271388e+001	-1.219693e+002	-1.346832e+002
1195	0.164627	0.182363	2.82009	2.83074	2.7558	1.88525	2.90961	1.86625	-1.271388e+001	-1.221342e+002	-1.348481e+002
1196	0.164627	0.182363	2.82009	3.18845	2.7558	1.88525	2.90961	1.86625	-1.271388e+001	-1.218492e+002	-1.345631e+002
1197	0.164627	0.196868	2.82009	3.79012	2.7558	2.06446	2.9409	1.86625	-1.271388e+001	-1.304865e+002	-1.432004e+002
1198	0.164627	0.185223	2.82009	3.76741	2.7558	2.01465	2.83976	1.94479	-1.271388e+001	-1.282532e+002	-1.409671e+002
1199	0.164627	0.180349	2.96261	3.76741	2.4126	2.01465	2.91027	1.94479	-1.271388e+001	-1.279275e+002	-1.406414e+002
1200	0.164627	0.188163	2.96261	3.76741	2.4126	2.07131	2.91027	1.94479	-1.271388e+001	-1.282528e+002	-1.409666e+002
1201	0.164627	0.165143	2.96261	2.94248	2.4126	2.07131	2.91027	1.94479	-1.271388e+001	-1.239436e+002	-1.366575e+002
1202	0.164627	0.158694	3.19324	2.94248	2.4126	1.99969	2.74533	1.94479	-1.271388e+001	-1.258043e+002	-1.385182e+002
1203	0.164627	0.195716	2.73771	2.94248	2.4126	1.99969	2.74533	1.94479	-1.271388e+001	-1.249281e+002	-1.376420e+002
1204	0.164627	0.195716	2.69296	2.93188	2.4126	1.99969	2.74533	1.94479	-1.271388e+001	-1.249772e+002	-1.376910e+002
1205	0.164627	0.190009	2.69296	2.77965	2.73999	1.99969	2.89692	1.94479	-1.271388e+001	-1.249798e+002	-1.376937e+002
1206	0.164627	0.181661	2.69296	2.77965	2.73999	1.97741	2.89692	1.94479	-1.271388e+001	-1.240054e+002	-1.367193e+002
1207	0.168031	0.181661	2.69296	2.77965	2.73999	1.97741	2.89692	2.00424	-1.271388e+001	-1.249248e+002	-1.376387e+002
1208	0.168031	0.193122	2.7877	3.19126	2.73999	1.96699	2.89692	2.00424	-1.271388e+001	-1.250192e+002	-1.377331e+002
1209	0.168031	0.182341	2.7877	3.19126	2.73999	1.96699	2.89692	2.00424	-1.271388e+001	-1.242468e+002	-1.369607e+002
1210	0.168031	0.182341	2.7877	2.92317	2.73999	1.86366	2.89692	1.9918	-1.271388e+001	-1.227692e+002	-1.354831e+002
1211	0.168031	0.174505	2.75844	2.92317	2.73999	1.84905	2.89692	1.61617	-1.271388e+001	-1.243840e+002	-1.370978e+002
1212	0.168031	0.174505	2.81614	3.02855	2.73999	1.88117	2.89692	1.61617	-1.271388e+001	-1.245067e+002	-1.372206e+002
1213	0.168031	0.174056	2.81614	3.02855	2.83445	1.88117	2.89692	1.61617	-1.271388e+001	-1.252801e+002	-1.379940e+002
1214	0.168031	0.176878	2.81614	3.02855	2.83445	1.86178	2.89692	1.61617	-1.271388e+001	-1.250428e+002	-1.377567e+002
1215	0.168031	0.176878	2.86087	3.02855	2.83445	1.86504	2.89692	1.61617	-1.271388e+001	-1.251695e+002	-1.378834e+002
1216	0.168031	0.187947	2.93943	3.02855	2.83445	1.86504	2.89692	1.61617	-1.271388e+001	-1.259512e+002	-1.386651e+002
1217	0.168031	0.186678	2.93943	2.86759	2.83445	1.70154	2.89692	1.93366	-1.271388e+001	-1.225473e+002	-1.352612e+002
1218	0.168031	0.18423	2.343	2.86369	2.80893	1.70154	2.89692	1.93366	-1.271388e+001	-1.238836e+002	-1.365975e+002
1219	0.168031	0.18423	2.30141	2.86369	2.90303	1.79531	2.89692	1.96924	-1.271388e+001	-1.252562e+002	-1.379700e+002
1220	0.14127	0.18423	2.30141	2.86369	2.90303	1.52398	2.89692	1.96924	-1.271388e+001	-1.275898e+002	-1.403037e+002
1221	0.147638	0.193849	2.42998	2.86369	2.90303	1.6596	2.89692	1.96924	-1.271388e+001	-1.249919e+002	-1.377058e+002
1222	0.147638	0.174574	2.75503	2.86369	2.90303	1.54813	2.89692	1.96924	-1.271388e+001	-1.239789e+002	-1.366928e+002
1223	0.147638	0.174574	2.75503	2.96072	2.90303	1.55619	2.89692	1.96924	-1.271388e+001	-1.236044e+002	-1.363183e+002
1224	0.147638	0.174574	2.75503	3.22024	2.90303	1.63515	2.89692	1.96924	-1.271388e+001	-1.228807e+002	-1.355946e+002
1225	0.147638	0.174574	2.75503	3.22024	2.90303	1.65414	2.89692	1.96924	-1.271388e+001	-1.227732e+002	-1.354871e+002
1226	0.147638	0.174574	2.85761	3.22024	3.0601	1.65414	2.89692	1.96924	-1.271388e+001	-1.233966e+002	-1.361105e+002
1227	0.147638	0.165606	2.85761	3.00796	3.0601	1.65414	2.89692	1.96924	-1.271388e+001	-1.232198e+002	-1.359337e+002
1228	0.141118	0.165606	2.85761	3.00796	3.0601	1.61381	2.89692	1.96924	-1.271388e+001	-1.237380e+002	-1.364518e+002
1229	0.141118	0.165606	2.61518	3.00796	3.0601	1.61381	2.72233	1.96924	-1.271388e+001	-1.236970e+002	-1.364109e+002
1230	0.17641	0.165606	2.77403	3.33924	3.04981	1.76669	2.72233	1.96924	-1.271388e+001	-1.247361e+002	-1.374499e+002
1231	0.17641	0.171676	2.77403	3.32215	3.04981	1.6387	2.72233	1.96924	-1.271388e+001	-1.230492e+002	-1.357631e+002
1232	0.17641	0.164056	2.77403	3.32215	3.04981	1.62183	2.72233	1.79363	-1.271388e+001	-1.247644e+002	-1.374783e+002
1233	0.17641	0.181633	2.77403	3.17142	3.04981	1.66222	2.82643	1.79363	-1.271388e+001	-1.230140e+002	-1.357279e+002
1234	0.178499	0.181633	2.77403	3.17142	3.04981	1.66222	2.82643	1.79363	-1.271388e+001	-1.231388e+002	-1.358527e+002
1235	0.124121	0.192213	2.77403	3.17142	3.04981	1.62558	2.81147	1.7518	-1.271388e+001	-1.283334e+002	-1.410473e+002
1236	0.134006	0.187228	2.77403	3.17142	3.04981	1.62558	2.81147	1.7518	-1.271388e+001	-1.259916e+002	-1.387055e+002
1237	0.136353	0.187228	2.77403	3.17142	3.04981	1.74797	2.81147	1.7518	-1.271388e+001	-1.268392e+002	-1.395531e+002
1238	0.191998	0.187228	2.77403	3.02904	2.71799	1.74797	2.81147	1.7518	-1.271388e+001	-1.250397e+002	-1.377536e+002
1239	0.140998	0.17941	2.77403	3.02904	2.71799	1.74797	2.81147	1.78337	-1.271388e+001	-1.237965e+002	-1.365104e+002
1240	0.152037	0.17941	2.77403	3.20498	2.71799	1.74797	2.81147	2.05448	-1.271388e+001	-1.233244e+002	-1.360382e+002
1241	0.149078	0.17941	2.77403	3.20498	2.71799	1.75455	2.81147	2.05448	-1.271388e+001	-1.234854e+002	-1.361993e+002
1242	0.149078	0.17941	2.91996	2.69982	3.10892	1.6641	2.81147	2.04939	-1.271388e+001	-1.255646e+002	-1.382785e+002
1243	0.149078	0.174406	2.91996	2.69982	3.10892	1.63286	2.81147	2.04939	-1.271388e+001	-1.251419e+002	-1.378558e+002
1244	0.149078	0.174406	2.91996	2.59119	3.10892	1.63286	2.81147	2.04939	-1.271388e+001	-1.260056e+002	-1.387195e+002
1245	0.149078	0.168825	2.91996	3.5735	3.10892	1.63286	2.83874	2.04939	-1.271388e+001	-1.263468e+002	-1.390607e+002
1246	0.149078	0.16786	2.91996	3.2789	3.10892	1.59298	2.83874	2.04939	-1.271388e+001	-1.244846e+002	-1.371985e+002
1247	0.149078	0.16786	2.91996	3.2789	2.74558	1.59298	2.8549	1.8231	-1.271388e+001	-1.245221e+002	-1.372360e+002
1248	0.149078	0.162278	2.91996	2.77473	2.74558	1.59298	3.07412	1.8231	-1.271388e+001	-1.249723e+002	-1.376862e+002
1249	0.149078	0.15629	2.91996	2.77473	2.74558	1.59298	2.99312	1.8231	-1.271388e+001	-1.249452e+002	-1.376591e+002
1250	0.176574	0.15629	2.91996	3.20442	2.74558	1.65162	2.99312	1.70547	-1.271388e+001	-1.235963e+002	-1.363102e+002
1251	0.176574	0.15629	2.91996	2.80944	2.74558	1.91435	2.99312	1.70547	-1.271388e+001	-1.236211e+002	-1.363350e+002
1252	0.176574	0.183583	2.91996	2.80944	2.74558	1.91435	2.99312	1.66238	-1.271388e+001	-1.240110e+002	-1.367248e+002
1253	0.145094	0.183583	2.91996	2.80944	2.77679	1.73787	2.99312	1.66238	-1.271388e+001	-1.238671e+002	-1.365809e+002
1254	0.165934	0.183583	2.91996	3.33219	2.77679	1.73787	3.18336	1.66238	-1.271388e+001	-1.222710e+002	-1.349849e+002
1255	0.165934	0.183583	2.91996	3.33219	2.77679	1.73787	3.22691	1.66238	-1.271388e+001	-1.223517e+002	-1.350656e+002
1256	0.165934	0.173716	2.91996	2.75053	2.63881	1.8555	3.22587	1.53887	-1.271388e+001	-1.235686e+002	-1.362824e+002
1257	0.165934	0.169525	2.91996	2.75053	2.63881	1.8555	3.22587	1.53887	-1.271388e+001	-1.235580e+002	-1.362719e+002
1258	0.165934	0.169525	2.51826	2.75053	2.63881	1.8555	3.22587	1.53887	-1.271388e+001	-1.238075e+002	-1.365214e+002
1259	0.165934	0.169525	2.36769	2.75053	2.63881	1.88317	3.22587	1.53887	-1.271388e+001	-1.248022e+002	-1.375161e+002
1260	0.165934	0.169525	2.92985	2.75053	2.63881	1.88317	3.22587	1.53887	-1.271388e+001	-1.235807e+002	-1.362946e+002
1261	0.153643	0.157315	2.92985	2.75053	2.63881	1.96773	3.22587	1.59975	-1.271388e+001	-1.238798e+002	-1.365937e+002
1262	0.153643	0.185475	2.92985	2.75053	2.63881	1.96773	3.22587	1.59975	-1.271388e+001	-1.238829e+002	-1.365967e+002
1263	0.153643	0.185475	3.00076	2.75053	2.63881	1.99165	3.22587	1.59975	-1.271388e+001	-1.244118e+002	-1.371257e+002
1264	0.153643	0.18051	3.00076	2.75053	2.63881	2.03453	3.27764	1.60699	-1.271388e+001	-1.246634e+002	-1.373773e+002
1265	0.153643	0.166109	2.65505	2.75053	2.72864	1.84709	3.27764	1.66382	-1.271388e+001	-1.225899e+002	-1.353038e+002
